"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $281.79/Eth","Historical $Price/Eth","Status","ErrCode","Type"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x7141241c2efab14e85293bf5769b490abe6b63f1","","0","4.94","1392.0426","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xcff8cdb39327c62adbe8c8f280f50a56e31d796f","","0","2.97","836.9163","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x3e86ae2079bd569300e0037137c140f1301d26dc","","0","1.19","335.3301","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x6e741ea3bd2ab243d0464982b55af02111648f28","","0","1","281.79","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x6cf915a3f24605f74b6462124709379ca3b54fd3","","0","0.92","259.2468","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x3b5aecb262e6ef6f8144843cf9bf2efeb47f2657","","0","2","563.58","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x15adb32153c59abad573093a8fa553c4a9bcf852","","0","0.99","278.9721","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x7aa72c78ec927bbdd304f571aea85fe96e0de8f4","","0","1.27","357.8733","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x218cdc8babe526fecce3cf0a442d5554fbf00b08","","0","1.08","304.3332","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xe29b4254093e7dce7dfb552f9ada1ad08669234d","","0","0.88","247.9752","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x2641b3d000b5be4b9da94a7cda0306c71d566f7e","","0","4.97","1400.4963","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x4081f32f4ebbd2624b351ac77d42e589b9c0b985","","0","2","563.58","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x331ff3d4bc9f789fff03d500c95b17a1b21083db","","0","7.2","2028.888","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x88eeff2a414a492a378b115a14d5aff47dd063ed","","0","8.27","2330.4033","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x78e79c4b9b35973f9cf033d4cd985a70c1f46df2","","0","1","281.79","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xadc8f22d07f3c39fadca43470da5b06a2143594b","","0","0.99","278.9721","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xde9104d94f7e213ddcc0c729e1c6a1727b426be7","","0","0.12","33.8148","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xc63416f0bff95ddcd32313d80cbc3fac7b1d92d6","","0","1.99","560.7621","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xb5c552a8038f63e8f464451858244aaef6be1cc3","","0","28.34","7985.9286","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x6a4a08742a2282b00e7fc5ae17f821385f02d33d","","0","1.99","560.7621","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x8b186b214ed398aef55c6b6d216e2443ea894e9f","","0","5","1408.95","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xa703877c94f24c84f81cee27263b3c37855f304f","","0","2","563.58","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x2ba2e8d035db27528c1fea752d55ac2a0937df34","","0","0.3","84.537","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x630df293de7b9c6f383e3798f02d54a10c85883f","","0","50","14089.5","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x84996b9495d8aaeb6fe540d895f43a412647c30b","","0","0.08","22.5432","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x78dd8ee2b3527c45e398d8a5acf54b20e4d275d5","","0","25","7044.75","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xed5498d4624b15f5a37215b1e30776944a3c76fb","","0","10.09","2843.2611","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x15f073f54c292dcf536c2620f5c36cc3aaa020f9","","0","2.96","834.0984","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xcb18ee0f2d50557c59f5be5d86b1a287a2d2be00","","0","4.99","1406.1321","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x2a798547eecdaaf73735becbb3a892f005957af0","","0","4.99","1406.1321","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xa3711e42b8df024b89d4edfaebcf1adea455a0cc","","0","1.97","555.1263","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xc110df0c22f3644ac1f36b92f6a3f26faffa3568","","0","10","2817.9","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xbe46c5a703af2b22e8516219f54591e326b9cf94","","0","19.97","5627.3463","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x7dcfc85abbc094aaaadb54cb3756d26da1d1faf8","","0","1.52","428.3208","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x009a6b05ef5d29a781e68486d1e50ec56303b012","","0","0.3","84.537","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x73be00623ff948c3f98d4bff90f4257c1bf2ed88","","0","7.12","2006.3448","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xf48821301c632123b496570847c075c86044ed61","","0","5.63","1586.4777","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x62508a55984af3d2054fe96ddc621fa5ff63eebb","","0","0.15","42.2685","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x6c8176f7de0accec0ef805478013c1444ac4d789","","0","2.32","653.7528","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x06a5ba8b4cefa87c1107353e1cffb44bd246b02f","","0","0.9","253.611","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x404016580433364490f79a341a777cef53c70849","","0","1.55","436.7745","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xde7c657baf9d6659a42cb09549a781aeadb1570b","","0","0.49","138.0771","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xb8ccd369d7a8e1f69b59cf62191136a351b88f3c","","0","1.99","560.7621","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x1dd1ca46acf3706e8d6c6c9210e9de6bceb78ab8","","0","1","281.79","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xa2ee06703b923fdc6af6b7fbd06f21f370595b8b","","0","0.2","56.358","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xd1f7942c178733bb867380deea844b23d8a5a494","","0","6.69","1885.1751","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xd37f48dd17b298defeb4a0b5981b53757203b8ff","","0","0.98","276.1542","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x191d9d4ad88614e1c2b354928a25702305698762","","0","1.2","338.148","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x9a6cdf8221636d503773aad48dd3998e4ae03a5d","","0","38.33","10801.0107","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x4db6137656bdc1371b6f4d340ad4df59c933fac2","","0","5","1408.95","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xe3bb83fe7fac84118fec2ba1daae1c78ec3dd138","","0","4.99","1406.1321","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x65770ea7ed2bb452069f9e884be82d12ee0d7dde","","0","5","1408.95","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xc739b864d8f6839c7db8fa5fecd8b309f2415ff4","","0","18.84","5308.9236","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x37c40171cf922bda3a1e39fbec41d4f23fae1df1","","0","1.78","501.5862","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xd5ce893677b50e26176f902b1c075d6d8fd0e5f7","","0","3","845.37","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xd60f4895e3946ab957bdaa3eca8328a5b413584d","","0","4.14","1166.6106","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x7a997fdbdeb346ef228e04aabd4aa908071bd51d","","0","1","281.79","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x8aae50113d811edf6653ee28a779cdbd2a783707","","0","23.33","6574.1607","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xa3f8e3b83987ea205c1c4b78e430107e6716b9bf","","0","0.05","14.0895","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xe03fbde4296e14d57c099d1ddd64f12e942d9e79","","0","0.5","140.895","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xf64c2eb627f02e9bc6664584abc3e87238e70f1d","","0","4.99","1406.1321","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x94e8ee32485e675f6b908b778a545413eeb9b53e","","0","2","563.58","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x7d271e0f6a9dccaaab9e7dffa2ba22ead50310cf","","0","1.2","338.148","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xa22cd8bd09817376ced5dc1743b7b04e0358e343","","0","1.49","419.8671","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x7561a971a34e04b3f4e7d5548490144c376798c6","","0","2","563.58","299.21","0","","call"
"0xce5c730420aaee42260ffbcaf7e27f87f321f30f60af03c7b8aa6e0d0150cca7","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x9260aebba8fdfb3cbddbce659744eaa7f0479fc9","","0","0.59","166.2561","299.21","0","","call"
"0xf3dfa877a7d6edb231d7d29f0c3164c8f5cec8cb3433866e74f9de32608ad5bb","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xf5955fab1761740f82f4cf822acdeec2627f145b","","0","0.5","140.895","299.21","0","","call"
"0xf3dfa877a7d6edb231d7d29f0c3164c8f5cec8cb3433866e74f9de32608ad5bb","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x5ebb7a3c6fcb04903ae0766ca6e6be5484a40964","","0","2.78","783.3762","299.21","0","","call"
"0xf3dfa877a7d6edb231d7d29f0c3164c8f5cec8cb3433866e74f9de32608ad5bb","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x53b1556dfb6607a81e6ea4cda7972d300730b08a","","0","6.99","1969.7121","299.21","0","","call"
"0xf3dfa877a7d6edb231d7d29f0c3164c8f5cec8cb3433866e74f9de32608ad5bb","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x13f7f710e781cd09cd81f6ecf2ca671026064997","","0","0.41","115.5339","299.21","0","","call"
"0xf3dfa877a7d6edb231d7d29f0c3164c8f5cec8cb3433866e74f9de32608ad5bb","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x0802b3b5ae8301307d84f8022889f87ccce9216a","","0","0.09","25.3611","299.21","0","","call"
"0xf3dfa877a7d6edb231d7d29f0c3164c8f5cec8cb3433866e74f9de32608ad5bb","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x93bb96c1f9bb2677a4a1c48a4cc7956d5bbf3b25","","0","1","281.79","299.21","0","","call"
"0xf3dfa877a7d6edb231d7d29f0c3164c8f5cec8cb3433866e74f9de32608ad5bb","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","","0","3.11","876.3669","299.21","0","","call"
"0xf3dfa877a7d6edb231d7d29f0c3164c8f5cec8cb3433866e74f9de32608ad5bb","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x05f579ef22db8662c3c27677297d6b8439257c92","","0","140","39450.6","299.21","0","","call"
"0xf3dfa877a7d6edb231d7d29f0c3164c8f5cec8cb3433866e74f9de32608ad5bb","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xaf1a78e239865af975f3248314b9ab7da701ebb3","","0","1","281.79","299.21","0","","call"
"0xf3dfa877a7d6edb231d7d29f0c3164c8f5cec8cb3433866e74f9de32608ad5bb","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x7673ce0f8edf9001d997e33390b9dc9b43ef79da","","0","0.99","278.9721","299.21","0","","call"
"0xf3dfa877a7d6edb231d7d29f0c3164c8f5cec8cb3433866e74f9de32608ad5bb","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xbe2991cb04e87dadc1c0305f1fcb74eb1cec3731","","0","1","281.79","299.21","0","","call"
"0xf3dfa877a7d6edb231d7d29f0c3164c8f5cec8cb3433866e74f9de32608ad5bb","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xc70fbe24db882cf099acb37ee6758d57cd64faf4","","0","1.99","560.7621","299.21","0","","call"
"0xf3dfa877a7d6edb231d7d29f0c3164c8f5cec8cb3433866e74f9de32608ad5bb","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x7843d0489bc79c91aeb369b518043990cdf87be6","","0","0.49","138.0771","299.21","0","","call"
"0xf3dfa877a7d6edb231d7d29f0c3164c8f5cec8cb3433866e74f9de32608ad5bb","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x569e2a8f32d4bb9e2d25116ee2468444dadcbab4","","0","2","563.58","299.21","0","","call"
"0xf3dfa877a7d6edb231d7d29f0c3164c8f5cec8cb3433866e74f9de32608ad5bb","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x131f640ea83a514fe0fb23629dfd9322adad3a46","","0","0.98","276.1542","299.21","0","","call"
"0xf3dfa877a7d6edb231d7d29f0c3164c8f5cec8cb3433866e74f9de32608ad5bb","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xeec169f02c7a14edc068da033a90bb6b079ae33f","","0","0.97","273.3363","299.21","0","","call"
"0xf3dfa877a7d6edb231d7d29f0c3164c8f5cec8cb3433866e74f9de32608ad5bb","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xb3da19d7effe28eecd4c84c93be4abc0b447439f","","0","0.16","45.0864","299.21","0","","call"
"0xf3dfa877a7d6edb231d7d29f0c3164c8f5cec8cb3433866e74f9de32608ad5bb","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x42fa5e39e0169e8280b03d39e5b56a6e40fc054b","","0","7.14","2011.9806","299.21","0","","call"
"0xf3dfa877a7d6edb231d7d29f0c3164c8f5cec8cb3433866e74f9de32608ad5bb","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x7c0329ee6268069cd007acd24a009acde06791ea","","0","2","563.58","299.21","0","","call"
"0xf3dfa877a7d6edb231d7d29f0c3164c8f5cec8cb3433866e74f9de32608ad5bb","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xa803e7f95a2fcd3ee3415cff8747b31b44f2110a","","0","4.97","1400.4963","299.21","0","","call"
"0xf3dfa877a7d6edb231d7d29f0c3164c8f5cec8cb3433866e74f9de32608ad5bb","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x34b7bb1e4599f3452d448557c7bfa4e181ec1d6b","","0","2.46","693.2034","299.21","0","","call"
"0xf3dfa877a7d6edb231d7d29f0c3164c8f5cec8cb3433866e74f9de32608ad5bb","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x1a74f393e965fdf9380c0ed5b263de0f6a332841","","0","0.87","245.1573","299.21","0","","call"
"0xf3dfa877a7d6edb231d7d29f0c3164c8f5cec8cb3433866e74f9de32608ad5bb","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x034bb51fa7d64fa37295367a10e84170983ca95f","","0","1","281.79","299.21","0","","call"
"0xf3dfa877a7d6edb231d7d29f0c3164c8f5cec8cb3433866e74f9de32608ad5bb","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x35bc54095ea3df0021fa3aee6ec5571eb6706d62","","0","3.77","1062.3483","299.21","0","","call"
"0xf3dfa877a7d6edb231d7d29f0c3164c8f5cec8cb3433866e74f9de32608ad5bb","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x7f2579c4eabed1b3fc6281b8d4f97e84597268f0","","0","88.2","24853.878","299.21","0","","call"
"0xf3dfa877a7d6edb231d7d29f0c3164c8f5cec8cb3433866e74f9de32608ad5bb","4259090","1505054985","9/10/2017 2:49:45 PM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x92808b6c7ea65b31f160512b8189aa9b91199c3b","","0","1","281.79","299.21","0","","call"
