"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $331.52/Eth","Historical $Price/Eth","Status","ErrCode","Type"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x082f80d8f1fa5b21c55e17d04bc243981784fe5a","","0","5.94","1969.2288","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xd265c3ad980b7b40d2769938a4809f6f01d4f1c5","","0","3.99","1322.7648","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x67f087eb590c94c7778d3d53ebc94103a345b009","","0","1.26","417.7152","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xcedc93efa1dd364460c3d537e8cd5d8472d38078","","0","0.98","324.8896","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x46f4f0a9968a2fb9035c2b7250cc1e45f53dd2ff","","0","1.01","334.8352","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xaa6056ee1c9deffd738d0ac60a6140b7e8876167","","0","9.09","3013.5168","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x3cd58c12f1b6294888c80165cff4aa3e57a21a67","","0","0.91","301.6832","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x7453697ff21968ebe745f65b9e065da3c246ca26","","0","10","3315.2","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x8b55be5f2042b02b063758dc35ff09fc4ba02bf8","","0","2.59","858.6368","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x58dc5f7b94b64bf8895776db1fd58bdd4b077eda","","0","0.58","192.2816","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x22d85c0db6c98a1a025f04b6fd59a5c6d41d4c17","","0","0.96","318.2592","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xe74bc9b8e615490797104ac804bd3b1f4fd7a9a4","","0","1.4","464.128","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xc4aac3ac81341fb46a0e93f9b803dc67bc8459c7","","0","0.02","6.6304","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x0c9a0ba2eac064744c96981c2fffe501880a7843","","0","2","663.04","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x8bb48edca94288fb386a7eeda6d506bae089cd64","","0","88.6","29372.672","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x6007c6fbb8a6e5049106b5e28ecfdcf777b3627b","","0","1","331.52","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xabc4b7e4b1ba80fdb3df1aadfbb65b68913034ce","","0","2.06","682.9312","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x6c64e6004336ded3f57e9b2b8d974e50f00d5585","","0","95","31494.4","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xc7fb76d905102fbf68a981474bd26e5fa4427790","","0","1.57","520.4864","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x617aeff25e346fb33e103aa781a6700dc6e1db13","","0","0.7","232.064","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x86296e32302eeda0b90d8470b77ff58ba26ff50c","","0","5","1657.6","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x5f2086d4606a8ebd5c85356276e1e88b58d64f2a","","0","10","3315.2","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x656308c43676b63cccd9de8bb17a0d7489fc9893","","0","3.99","1322.7648","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xf61e3f53f33fd54b0beadf4712fef6c5332d6444","","0","1.08","358.0416","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x6d03ae59b0c6298abcce90a6c16dda338481ae97","","0","0.99","328.2048","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x64fe3d560e381c262e6269a30ee562f682867550","","0","1.77","586.7904","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x1b3526acac6ca459d4f25524ffe7ebc2755e9974","","0","0.98","324.8896","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xe6e6274c4724aecc7e1feb2a7e3ce0d08376861a","","0","0.02","6.6304","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xbd9205658c9b80a03a9837e49402abe7275640b8","","0","14.97","4962.8544","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xef77355cd87aa47b66cf4a3df264f93771182b70","","0","1.97","653.0944","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x265a6d61a517064f07745cb37b13b1a2d7918aad","","0","0.2","66.304","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xe489cb587a8d5da0150564f0f6e2dfae5ddcfecc","","0","0.53","175.7056","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x98a2c01d8e15c0198da231918111915a5a7eb0ee","","0","34.22","11344.6144","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xd71902c5cf44aec5d8fd4e5e120be5508a2ad654","","0","1.98","656.4096","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x6b97600ce5ff19269c7a0c38676a3e1aa96c6caf","","0","0.9","298.368","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xa40f26901e824e24a4866fd5f84aafb316713be7","","0","1.99","659.7248","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xce386fe02685c54070131219fa124b482c3b7656","","0","0.4","132.608","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xe5377c1250910df1f28a3e2a9ef002c5ea92d894","","0","2.52","835.4304","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xd496eb74b1e3220ef7bc068138ce0dd1ef87b4c5","","0","1","331.52","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x128cee70ade62650175fddb54faca7cff889e771","","0","10","3315.2","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x4a2a7b21c5a83a47d9772edf9a0bd83a43985b7e","","0","0.49","162.4448","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x05a9fee113dd42b5efba7e823d1e314fa983abbd","","0","0.99","328.2048","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xc7c5553d87386d2b031551e2b9c7dec25323a566","","0","0.2","66.304","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xae4ebd935e9112abf37ff3246b2b52dc75a2bf1e","","0","1.99","659.7248","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x50dbc6e9cc3376a360416274ad59ea6c93430e4f","","0","1","331.52","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xd1f7ba51a0792719bfaad36d5401f9211ecd5913","","0","4.32","1432.1664","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x362960bb08bc7ee40fa29443d71ee58c4c6f3dc0","","0","8","2652.16","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x6d368197ea67343d9dbd5367768e61457b7ca010","","0","17.66","5854.6432","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x718bf82317c554432254c7aa1663517f38d39d54","","0","2.35","779.072","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xb7cded5da701c1845d69141261062b93a6e58450","","0","7.99","2648.8448","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x5b86693f8c789e81eb75dce8ed6420b43fccdece","","0","0.98","324.8896","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x148127aaf7f411ac282e16174e0e0ba2292a9796","","0","1.99","659.7248","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x3111a8f7713914aad90f44805e97c5b7e1a64097","","0","1.52","503.9104","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x5444fefb556226d2ae1838d3012bdeab7db3ddf1","","0","4.98","1650.9696","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xe02c45b69816b5b3307a023d98db8692bee78838","","0","2","663.04","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x04905cec2fdac7a74ce80876d078f5497867438b","","0","6.18","2048.7936","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x4b33274ec7e5d4e3d76f4a1854222210933835ea","","0","0.49","162.4448","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xd7aa531a3a46bdefda75f9a637b962b0400d1abc","","0","0.94","311.6288","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x8add4a3439a7a17b55c2644856b567c0edb3ab25","","0","0.2","66.304","","0","","call"
"0xae28d749b25adcf212028f8a9e6963a12e5904256ddbc7429a3ee16fd66c1cdb","4251333","1504866000","9/8/2017 10:20:00 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x7d562f2a92e12508998f80d5bf15061f204eef0f","","0","1.99","659.7248","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xa6a3e4ceb59e4b22a6a47f06b82db4106fafc5d4","","0","7.66","2539.4432","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x6d48e23c718b49c9713bf15ad52ed05ac9c6412b","","0","4.98","1650.9696","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x726da7c0ba388546de4a510ecdecc34dcd84ddcd","","0","0.99","328.2048","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xb76e56c65d8be99d70b95d386a452c0d3e3d7ac6","","0","3.12","1034.3424","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x74cd7d9e2aa94f0e2c0a1b888de08a2c7a2b56a3","","0","1.37","454.1824","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xcb1ab94d76842a8c63ba853fe87665454f4f49b1","","0","7.59","2516.2368","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x9132cfb5fcaa44b6fef0a77d872dda4554a98a42","","0","1","331.52","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x14013f83b2133a8bff3b16e64973c343c0e82323","","0","9.4","3116.288","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x4d1f0e7d6941ac51e65ffcfbe8f84db0ef919f55","","0","4","1326.08","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x639c417f20d9c57257b9066b224cca458c0fa688","","0","7.99","2648.8448","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x0e604f0e7e1fb97525e19feee72699cf0f3dbd50","","0","1","331.52","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x8f7d1f2fb61f7f6e593608ebd29da654e1161553","","0","1.75","580.16","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xa311af1739e46d0c2821656b5e6ef4fabd42e076","","0","1.22","404.4544","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x847cc08be8caaa2e2aece680b1e4fb7797904de9","","0","2.03","672.9856","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x56f409de8325ac8af90ca1e5045b303a4f1ebdfa","","0","20","6630.4","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x1bdba91fe3333a57d0a71d41b2fe97eb6872c732","","0","2.2","729.344","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xca618402b14c990fa6cec68f24d1a57e2442bbaf","","0","0.4","132.608","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x8ffac97c11bf3219558bebbc3ae640816979f281","","0","0.39","129.2928","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x4d605080b65dedec34b15404008df15c3408c5cd","","0","1.99","659.7248","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x398b756a67dd50b71c041afc67743f94d349b480","","0","8.39","2781.4528","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xa23e886f7ecddbbff30246420004af7291250120","","0","8.57","2841.1264","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xd3a92a25650038b51a699f58f3d5c6b25213ff5d","","0","49","16244.48","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xfdaca90b1fe38f8dd6e8cdc1b68d7daeee140151","","0","1.99","659.7248","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xd4ad1e92064f45cc9b4e76f279afbc2676141993","","0","2.1","696.192","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xb903674a7ede8f02aa2e808f0af8a9522c0c8d0e","","0","9.89","3278.7328","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xd13452c18f524f3bd8618f9e42078b44f0829cde","","0","5","1657.6","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x58dc5f7b94b64bf8895776db1fd58bdd4b077eda","","0","1.41","467.4432","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x1eded141fc6be3bae133e9f923b1ed32805f3e68","","0","2.48","822.1696","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x6b4d56c99ea039f23ff29820387eb970782c90d0","","0","3.6","1193.472","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xaa0281c40f8b7b03be140dd39a9c47bad4c9f1fd","","0","0.74","245.3248","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x621730221885e819408021b513b84fea13a03ee6","","0","19.07","6322.0864","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x9200699cf630dbbc059dadef16c0cd373f6bb387","","0","4.13","1369.1776","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xba51a86d39994c5715ec85dbfa824e15681a5d02","","0","0.21","69.6192","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x184c7ca1ffeeb5be9fb442233ec8abb09bcae65c","","0","32","10608.64","","0","","call"
"0x1dcde664d88f9816aa13f4e1c38107ff72f7eb269db33499264978e4174a0ed3","4251332","1504865988","9/8/2017 10:19:48 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x105e959a69e51c9225606f49ce67c1af59d9203a","","0","2.99","991.2448","","0","","call"
