"1710","0xc95b70fc885bd58452fb040ccf18d34f6e6e03bbe82d67e46cd7d044bfcfb720","0x696d746f6b656e","5.5","33000"
"1711","0xc0a61d61a9aaab17c437e6b1341baf98b211bca3955b2a3631a16a6e1fdd3124","0x696d746f6b656e","2","12000"
"1713","0x17ff53e723e3c5a5b4f274234221693f0258feb0043cef113e4ac50d164a9c8c","0x696d746f6b656e","8","48000"
"1714","0xaf61d6df5d78e99309c0b5d773ca2c7b59e1d45b65e35e01bf4e5a0ca3a25e28","0x696d746f6b656e","0.223","1338"
"1716","0xec4863a277036ada107acf0bc67114b224610f04d6247e7215ff9daf65a000e1","0x696d746f6b656e","5","30000"
"1717","0xee1bf6add0c9bc95132c99f776461b1d8bbe27c08bdffb333ffed9f6a0cd95a7","0x696d746f6b656e","4.323","25938"
"1718","0xb76688a570d32cec23056baa3c8a8a9a2a702abe93ce191d08f0946b98611e07","0x696d746f6b656e","1","6000"
"1719","0xc7b00921676f263e55bba576be16b7ea67cffe9effa1100085922f777668d226","0x696d746f6b656e","3.6","21600"
"1720","0xb9665a9e94fef117c31c4b1c063e7258f02d4e800e749da1319af2db283eb884","0x696d746f6b656e","0.09","540"
"1721","0xfe5214052b8febf97085f525560ac68c35f60749beef70d4d0b538d99ebc34e3","0x696d746f6b656e","2","12000"
"1722","0x52b91a985483ab822ec59bb09977be7fcd76295917eb3d4a3365a62479442da7","0x696d746f6b656e","2.34","14040"
"1723","0x9b8ae031d0e07c7872926420027202f6d6ad23e1ed8ec55dbe511060eeecf170","0x696d746f6b656e","0.71","4260"
"1724","0x2082d1444497117b90c16313cb6191b1fbf696f43ef06043e4782df51ad1bb2d","0x696d746f6b656e","1","6000"
"1725","0x25b2567d2f1de768dd3b9197a620f0f37d03087166560be17f08565ab95f511f","0x696d746f6b656e","50","300000"
"1726","0x43a456a222773ff8c4f9845184022851d56dbb4be0c8e0a471e254647a99203f","0x696d746f6b656e","2","12000"
"1727","0xf54d3d47f45393f233e9e20bf3e93714d3c9fdad725379a6aeec651032696084","0x696d746f6b656e","17","102000"
"1728","0xbf4f3bdf31a4e890eedec894112f362247892b88336606f92837fa5e794bab6e","0x696d746f6b656e","0.15","900"
"1729","0x705ef7cf23538f57a039014a6ce9cbc44fe044c674b41f7d4dcbc68410462ead","0x696d746f6b656e","1","6000"
"1730","0x321fe1153ba0d3d77dfc9c90f62f47c60bd4ca1c4963bef30e71aeee00d04c8d","0x696d746f6b656e","2","12000"
"1731","0x688cd217b8f5188cf306d5306d716c9110ccc12971b66ddff33ac2182dac1467","0x696d746f6b656e","6.3","37800"
"1732","0xcd17f162216445af6f641470de6683f611b1731ddd02d0142e1efc1b6d62ca11","0x696d746f6b656e","0.5","3000"
"1733","0xef59228e7e1d1db17ed8c947cdc6bcaa5f45f8ff76293fd1f75b451c2dc7944d","0x696d746f6b656e","2","12000"
"1734","0x4a60c0ec4dd76b8ada3c56e11f7bbb1762f7ff50c235833a57a5962418fe6d1f","0x696d746f6b656e","0.5","3000"
"1736","0x82c524e38651316e0d05e6bfe2483d8b44ed1d1049c95c911936a047a53a6e46","0x696d746f6b656e","0.5","3000"
"1737","0x229cb412b21c83b56889b7e5a347b84f8732d9b7df19a6253d23156bff9300b7","0x696d746f6b656e","1.6","9600"
"1738","0x0dd050b9b3093901802688a535366b45a037a0ceeb3ffa7a4844aa3ca01aa6b9","0x696d746f6b656e","10","60000"
"1739","0x8902ab62a5905819dd5e3949e6b63a8d70e15cfbf1f48102a083e9ff018f1dfe","0x696d746f6b656e","0.06","360"
"1740","0x4c4fc7dd2c9198296453986e5b37a6d67ed4f098f762eb34b9753995badac531","0x696d746f6b656e","1.035","6209.999999999999"
"1741","0x88349aa6b442fe70a2f3a1b194c8e4d039d003cbada0e175dad3d2037111dfa1","0x696d746f6b656e","5","30000"
"1742","0x7584e9567a02ec3e50cc137e8ba414c343cfb539fa7b033565707baee9b7b85c","0x696d746f6b656e","1","6000"
"1743","0xf2b390890f07219e1001fbf32cfd56353eff211b011c64a19226ad55137fcf45","0x696d746f6b656e","9.9","59400"
"1744","0xf60c5b60ced2399d3a6d050691f246a4ecb80a8f2619716b071f44c3b25169e1","0x696d746f6b656e","0.5","3000"
"1745","0x58eefc6cc5156b7c38353f6e3d783cc22c6c4de83ab9a7ea856e216839ce6ccf","0x696d746f6b656e","1","6000"
"1746","0xb70ff54947dcd8f2680416bc02f0c4054002c556a0beb2e7eb277a790c07a30c","0x696d746f6b656e","2","12000"
"1747","0x71b9b3f337607730898ed9bb9df156a08b603c1b671c914a5eff6a5693750a13","0x696d746f6b656e","0.01","60"
"1748","0xc543f6d95cddab3688bd02378b8e779dbd245426d6df6f9552aad411a27e2cd4","0x696d746f6b656e","3","18000"
"1749","0x3efab54fd06a3ae5ee01aaa5d078604fcf7b97aac08df7e955d5205f91eac2ec","0x696d746f6b656e","0.89","5340"
"1750","0xc1d981da94aa98b54b6aa8bd863cbca97a33093e6ab02e8f904bbb04df107717","0x696d746f6b656e","1.1","6600"
"1751","0x36042763041c61cf557f0a41890676635fe32b0167ac6f34ba054f9f69839a0b","0x696d746f6b656e","6","36000"
"1752","0x8ddff0b08793b99d6f3b21fc83af622fa9dd1cb13e2ce49f0e0726c354c2b241","0x696d746f6b656e","0.5","3000"
"1753","0x368297e18a3bbd0e668551e2bebbbf175241a85a510cf20e72d86646aeaa0290","0x696d746f6b656e","0.16","960"
"1754","0xe396126b9ddff908d6f675d7fddbb4df9bf81c21eac680d612830172d62167f1","0x696d746f6b656e","1.24","7440"
"1755","0xf823e299006dcd0df7bac7420f3c1b0ec926f45469b38f95dc1b05d32fcbe9a0","0x696d746f6b656e","3.42","20519.999999999996"
"1756","0x45331faeb1365b41809bc101ab9f243bb1e035c2e1d4b2f74060f576d174033e","0x696d746f6b656e","0.2","1200"
"1757","0x6583aef9528daaaaab6169c38efa90fcaece274c3edfcbc368451430f634f1a5","0x696d746f6b656e","0.15","900"
"1758","0x1c93c99e6e76473097110ca2505376432b9816d628033badf3d194eefeebd171","0x696d746f6b656e","2.99","17940"
"1759","0x336b771b654df98d37c454922c63ae5d18274ddc9343275bb8bf887f6ceac371","0x696d746f6b656e","2","12000"
"1760","0xd3e8ae36514d86cf0208d1aaf8b2d6f280b9ee1100af9e4eccdf423ef8ebde01","0x696d746f6b656e","0.27","1620"
"1761","0x2406401cd5cb78714cdc23c3c05ff0cf5d7f476c8aa84d403df875f18b410bf2","0x696d746f6b656e","3","18000"
"1762","0xb0046b17cf6ba902c4960e5dfc3241f7c94c1b0ada0a586b0f25ed3dbf8f1ac3","0x696d746f6b656e","1.13","6780"
"1763","0x75ee06345c26243c560a1e71bc779e038a9abd734d017a6ef0d5fe5c16bc71f6","0x696d746f6b656e","1","6000"
"1764","0x77d5899bb681a4b282000f268a705819b40b3ba4325de00ba9fb965a431b44f6","0x696d746f6b656e","3","18000"
"1765","0xfcd69f8d9e23b22624c7a9dcc50e57f1a4f26a5bdce672f72fa4404b189a7f1d","0x696d746f6b656e","3.95","23700"
"1766","0x50306a1a6af4a9f394cd130583d143211452ee8e1b6bb14d5943a6967b6e94fe","0x696d746f6b656e","0.3","1800"
"1767","0xdc0c7654e7c8a44caf59424daff9c77b2aa728726eb8a10b2a7b88b97ae502c1","0x696d746f6b656e","20","120000"
"1768","0x8dcd872bfd65896b7522471dc649029871b5d71cdbdefe22f1dc4be123a0324b","0x696d746f6b656e","1","6000"
"1769","0xe6e910b08f7aebd0116b77fdc4b36b807252e8a97e1b61ed40db43e56aabe418","0x696d746f6b656e","0.05","300"
"1770","0x5efbf71b694e982315ec90ad78411dd67b07240c99a95847f47e7bd7c8457118","0x696d746f6b656e","2","12000"
"1771","0xef22da983f1655576b75bcd4975ab308f97ec3ed4f8403d5c77c18d7e3b65e71","0x696d746f6b656e","50","300000"
"1772","0x4316cbc06205caeec9afd0e19cc0e1803fe933a8caa5b3d8b0abd1813592980e","0x696d746f6b656e","0.0172","103.2"
"1773","0x233c1679f6c0470b49a04e3736fa1ac721c76888044fc42ca2a5b768b0c2f6dc","0x696d746f6b656e","0.1","600"
"1774","0x2db48b3374170af6892e2e669e213163e6795f112ff53e60ebf3b390d96cf03c","0x696d746f6b656e","0.3","1800"
"1775","0xb529397ef52597b7eac2408b44f217ea66c543f9a5d8cd1751f0a28c8dc22cd6","0x696d746f6b656e","0.5","3000"
"1776","0xaa745047d116d6b65bff40514791d2395a2fa1c77f70e47fe0f3862db9606455","0x696d746f6b656e","12","72000"
"1777","0x9e6dad4b09a8c5d490a278454aad9fc144d1acc9e228dc9f89606a22c4412c1d","0x696d746f6b656e","1","6000"
"1778","0xd4cef05feb4fc2e173cd224896664f1abec6d2d4b07c9b72ddcdeecad5b6ce1e","0x696d746f6b656e","5","30000"
"1779","0xd14ec66a593cb8d385210717d9b867f3962becf45b1be53b8266281bb7286358","0x696d746f6b656e","2","12000"
"1780","0xf8caf628d80d2641c036b29c9bb88f861bca54bc4f258aef073e195b1cf921b3","0x696d746f6b656e","1.09","6540"
"1781","0xa06ce0ebf8dbf2f130dff7326115e2e470cf473e319be474cb89f5d9297e3988","0x696d746f6b656e","5","30000"
"1782","0x7e2368431727bbab172e21a34ce9a8bc4914fe99fafc8da0281e89db5f74beff","0x696d746f6b656e","1.98","11880"
"1783","0x88e433b5e25b5870a7d174fb5ea3cc8e8f2cef2dc20ac679443aca1aea0af290","0x696d746f6b656e","2","12000"
"1784","0x59e0a1bb43ec1f1fb73b68dece7a9279938bf768a8aede808e2b3460ee044ba3","0x696d746f6b656e","17","102000"
"1786","0xb7ebca7b55c675ac69781a78df8f848a9cd1c82aaf11687ab0a17abfc216c6f1","0x696d746f6b656e","0.35","2100"
"1787","0xa2bf00cf662f4cda9efae50368f4708a7506c20f8db0de0da9a1f77efe61eeb4","0x696d746f6b656e","0.5","3000"
"1788","0x40d2201828264ab9e1c6368131be79f4b11e3fd7921d8524cf26617e162a6000","0x696d746f6b656e","0.41","2460"
"1789","0x9c0458992db4a8479d5925f634aa0e99ebc55a278b75bcaa82da97faf5135a06","0x696d746f6b656e","0.21","1260"
"1790","0x163a4930ba0a4a2df7c54e23021011c5b870da41ff87041133b5e6f943f26fa1","0x696d746f6b656e","0.01","60"
"1791","0x2bcfb14262da0e9259ed24d12d6683badc332a1b7f322cd2482fdaa8ae43d7f2","0x696d746f6b656e","0.05","300"
"1792","0x610f89793a3cb81b71ad80ffcc04cc820f8e72bef2c6a20232db858b16fcdf43","0x696d746f6b656e","0.14","840"
"1793","0xc633848a3702ee8f40cf0d8ad37f7403e0b824b57a3810c74ec57de20ae081a5","0x696d746f6b656e","14.96","89759.99999999999"
"1794","0xb46cb5db7445a8b7b8efc7e12dc91a1d8c3d5a0d4848fa515e8cb4e4e3893709","0x696d746f6b656e","0.5","3000"
"1795","0x6508c1e7370115b5204d63104f3b0e10e90e95fec19fecbf7e9837d1ee31df93","0x696d746f6b656e","0.1","600"
"1796","0x9a0aa5add481207e426b12934b1a58e48c30bd16734a6fb86750fe8a674a5a80","0x696d746f6b656e","0.1","600"
"1797","0x22195927cd51049cf7dbb40bfeb911655249a5d084e8fb65d677ff9b0ae5e6b8","0x696d746f6b656e","1","6000"
"1798","0x495bc10bdfa3f5f5de670fdf0493e08598c60823757d9b83855951efadf18d4f","0x696d746f6b656e","2.19","13139.999999999998"
"1799","0x408ee9d43eb16c29e2c48fcc3d1ca90a43539f62f7da4c9565a65a2648a631e1","0x696d746f6b656e","0.08","480"
"1800","0x1ac23bbccd7bc993da699b3a97327c0ed5373b41b386ad59e6b1e301b115ab61","0x696d746f6b656e","1","6000"
"1801","0x85971cf090562b42e7c5322c7c633741bfc50e4b5e320497e8f2a7bc5e8022a3","0x696d746f6b656e","2.5","15000"
"1802","0x0adb9314eb378ed1bfbecf92142608b113d397246c864dcdf6812bcac5186df4","0x696d746f6b656e","4","24000"
"1803","0xb105f4cce65cbdf535fb62d0875378efa77011c6a5a9003aea22ebcf42dfda5e","0x696d746f6b656e","0.5","3000"
"1804","0x477a8387e71353e8e6eccff5250b9c7bf56213c23e61b6141c9e1dc3c7a9474e","0x696d746f6b656e","1","6000"
"1805","0xf26e11f2e5d9c26673b60b9e2bc5fc956d57adeec3e5261a5424c61cf1d2e901","0x696d746f6b656e","0.09","540"
"1806","0x5f6df8aac44c77cdb5cf8c91136c83fb6fd71860d9e9740c4042f8b9dc935828","0x696d746f6b656e","0.5","3000"
"1807","0x82c2b87714a063322aaec5ea28e5a68f5dc1d7d98fc8f7052baddff52e818ef0","0x696d746f6b656e","1","6000"
"1808","0x697e300837dcf1498ade73487489a5ba8bfb960cf9019461e2a3a1e9568c5c01","0x696d746f6b656e","1.3","7800"
"1809","0x54fc46eb30cb224c0118f744e6f6d24c4718a623a530469f5b6ddccc46b4d5d1","0x696d746f6b656e","0.59","3540"
"1810","0xca82c7ff7b19748655c247cbecc46a86cc22a5cc691986496f5d95ac9e3b2a38","0x696d746f6b656e","0.0183","109.8"
"1811","0x74bd2f1d7594e9eb46eb55d67eea1559331e45a8e1787b4985f43693ac924b15","0x696d746f6b656e","9.606","57636"
"1813","0x2e1c85a06035f7ba1d1c221a463ed777136df3cfb04e97738c5b511612afe0eb","0x696d746f6b656e","0.29","1740"
"1814","0x94fdd1d3a6c3cf37e052e9e0d80f6dab39a980c767af745225320863910dde22","0x696d746f6b656e","0.04","240"
"1816","0x561a847f16f3f9f6a8dd31ed7ed66aa3d00b55b42db356906e01dd7f393e75d8","0x696d746f6b656e","0.01","60"
"1817","0x572827d216b0e649c061ae6120dbfe6aced24c1732a2d423857f28a7a390f566","0x696d746f6b656e","0.5","3000"
"1818","0x79c232c8e08b5bcdfbda2c2067c42cfb36424da26b0681de8ae955d5d119ad3a","0x696d746f6b656e","1","6000"
"1819","0xbb893503ad2b521cac0f7babff2ab94d57c572d4b1ba3996d424095f479b97b7","0x696d746f6b656e","1","6000"
"1820","0xbc996ad5dcad1e1c6dbefa4914560fe4bba62cd5a19bb97e6c5b6d5f64483c8b","0x696d746f6b656e","0.02","120"
"1821","0x060474c02d2ed70df73267d1e8f4b155fef70516551c112703c25437d7c216c9","0x696d746f6b656e","0.2","1200"
"1822","0x21d1d7c04c536ebf804c923d298bd8028ff931f3927b641b8304f482f8086928","0x696d746f6b656e","1.5","9000"
"1823","0x9ad0b409ac2f83d6d4ca1b21bcf5f474a4d07d6d4dee8f6c28814609ee44beb6","0x696d746f6b656e","1","6000"
"1825","0xa6aa25e4496323fa07a1709baaf885bcadc0ca63f9f6567ce729855ef35c46c1","0x696d746f6b656e","0.5","3000"
"1827","0xce28ac221c06ea0f2f6440ec12267e5c8439258d31265c33cb8eb7801a2ca00d","0x696d746f6b656e","1","6000"
"1830","0x385e5dbe29d530b36b7413d3e5657dfbad7abbb5fc04d7d342a02c010a80b35d","0x696d746f6b656e","0.3","1800"
"1831","0x32137a130375a9e4f59dd6a5fe4edef45667ed560ae1b6ab32861eb4f44acdd4","0x696d746f6b656e","0.6","3600"
"1832","0xaee7e014125c97b66da5bb114e177e71580cf576ad82ecd023c0437fa04a777c","0x696d746f6b656e","0.923","5537.999999999999"
"1833","0xe5544a296adc86d5a85968702714a1c80bdc020b7e2dfefb1698a7a22ccf21ee","0x696d746f6b656e","0.065","390"
"1834","0xda300824680d7bdba1c88b0c995268549e1aca77ab04fec910b5e3b55af5f547","0x696d746f6b656e","0.8","4800"
"1835","0x12cc3c9bcfce851d226d5bf652f77429d2b256d649b44ac6464ec781d3eb665c","0x696d746f6b656e","1.9903","11941.8"
"1836","0x57c36e91e013b173b527042fa9c2df52ccdb0857c07a69795612b4d832efcacb","0x696d746f6b656e","0.22","1320"
"1837","0x2ad56373c1edbb0e90feb4bb7ae61290325542bacd1c62d22fe9730dc885ddd7","0x696d746f6b656e","0.08","480"
"1838","0x95dcc0b90d23ae2a5acdd11447d2aa1622e9443b445bae68ffa655e6eb2d8899","0x696d746f6b656e","0.189","1134"
"1839","0x9b790bf54b5c0d18b2cbfbd00699489ad1ccb0785a60eb39524563cea77ec797","0x696d746f6b656e","10","60000"
"1840","0x6a0a8ac33476e27e586677f2f06f94cc13aeb6770327e32b5b39dfbe137a7d93","0x696d746f6b656e","0.1973","1183.8"
"1841","0xd3d5c2c90ef784a7284f4f51e6b0e6e2ce4493d258d5e7b86ab08b5925253b54","0x696d746f6b656e","0.097","582"
"1842","0x036dcbbdc783f2d918822f775d038ac44c271638428b556c2fe11bb1d467ec0e","0x696d746f6b656e","9.9","59400"
"1843","0xf33e073d166c7783420639e2ac30e52b2e22022ebe5082e961508a7cf182ab63","0x696d746f6b656e","1","6000"
"1844","0x9361bc8742568120868d277b544d07663aa1a4bd5531ad93b8aeed607b4fd68b","0x696d746f6b656e","0.1","600"
"1845","0xf068413b3081f4f2e5294fc128916daf1e4cfa9ba9d80d084572edbf45469cbc","0x696d746f6b656e","1","6000"
"1846","0xdec6ca69d5590f253d2278df6d6a55736abd76574fbc5e79697c2e623d2835d9","0x696d746f6b656e","1","6000"
"1847","0xe8cef9563fd60f416efe8c64a50949b050b5d69dc339c7d7c53c1cca2828f793","0x696d746f6b656e","0.8","4800"
"1848","0x712ecf5902771d39e5d35bb56c11b8252710d54c64f188f28fdecd849d8aa041","0x696d746f6b656e","4","24000"
"1849","0x6f3d7e760b6f78b7752566c52c35a775171468436520c0b5d26256332af57ed5","0x696d746f6b656e","0.5","3000"
"1850","0x65c5e382399ef7bba040a3f3d4e5dd5c15fd1bdc34dd1a8366395010694d913a","0x696d746f6b656e","1","6000"
"1851","0x080af83f03500be082e091815fe2a05caef69932cd0ccf4d6d1c13d861c761c9","0x696d746f6b656e","3","18000"
"1852","0xf2b38da20e791f56b6fb305b5e29c1c7d5d57fe82e48dc971b217b5fa7f45e2a","0x696d746f6b656e","1","6000"
"1853","0x1c50550ac6c9bf1f6f8a778f538cda260ff249f395a7e625b7e55c5480c7196d","0x696d746f6b656e","0.1","600"
"1854","0x3f516af114326828b29f78b05188838a033e18858c1743d21ee2ad4773939428","0x696d746f6b656e","1","6000"
"1855","0x7b5798f05abea046166d9964bb18577d33552bb22ba3e812635ac0a9004df148","0x696d746f6b656e","0.5","3000"
"1856","0xe167b8e92132e6551cc92d434efc9f5238eb636ba7a214ee40f77d594f87620b","0x696d746f6b656e","2","12000"
"1857","0x8307104b25adf30ee7ecb89ed2f04caf940712d99800e726ba3a5764afd52829","0x696d746f6b656e","0.99","5940"
"1858","0x70961b69c68cd3d964a8b7f2972ba1d5f0a5eb4c709f3959a70fcd6d857bc111","0x696d746f6b656e","0.96","5760"
"1859","0x886e4f86f2e78b474ebacea8da623d3014d951188d8be6fe18eaf98ff68258b7","0x696d746f6b656e","8","48000"
"1860","0xd962da0194d58bb70058fb6c2f3a906206d2b32491f386814f063f058ac6a4d7","0x696d746f6b656e","0.56","3360"
"1861","0x4393a1273752f0cf691466b96bf52b17c3315d39cafaa0c4624aaaeb2afa3e6c","0x696d746f6b656e","0.5","3000"
"1862","0x0763dea8a62941706da99a746fbf504fbffb0378cd0781033b85eb60c552c9cc","0x696d746f6b656e","4.62","27719.999999999996"
"1863","0xb27c6aa5211f2a8d0a451247c23cd2b351a80472d1c6cac272eca646ba928111","0x696d746f6b656e","4.9802","29881.199999999997"
"1864","0xc32c2b22506a85968404b6434dddea92c7f836de3e360383b008f7c804232ecc","0x696d746f6b656e","30","180000"
"1865","0x33e943ec96ddd42d678d788c2b4a6051bf1a184c7817fc687cac6e9eb194b4b2","0x696d746f6b656e","0.02","120"
"1866","0x03863d903ca55a56ac1a9c50de878af1d928890b798b330523da13bf44fe1faa","0x696d746f6b656e","6.83","40980"
"1867","0x92300a8d0558e89fdeb121355486b6d4d964c0807e90cbf250b8bf4ea1cf3937","0x696d746f6b656e","0.04","240"
"1868","0xd6d6ce27ecf06c95171b6c9bf91949d9196713c076375b3a05cd4b3e6fde1cc6","0x696d746f6b656e","0.5","3000"
"1869","0xac7d672b0b6bc25ee68e76bf58ac98fac2a189b1a459672c11d60b6cbcddc5b6","0x696d746f6b656e","0.1","600"
"1870","0x99cf46665515990a1d91fdc905baa7b0285d65d7008f7c136da5b32a2cfef0d2","0x696d746f6b656e","0.2","1200"
"1871","0x0db1674c8407c284c1de4cb5ec8655f93a4bfb86bf2f5e808861905dada65e26","0x696d746f6b656e","0.1","600"
"1872","0xf8a8aa21171d759140f48d00b7f451e6aaa55c0847a1b12fa96b7d9f06c4d994","0x696d746f6b656e","2","12000"
"1873","0x9138164078730410ca94cad8616fa89e710209bb21ddbdc8c3d0eff1f62bf63c","0x696d746f6b656e","0.13","780"
"1875","0xdd9a7bb9013d7d0a58da9a76fa4c8c3fb60e2201e16d3dbf64514312a5efd287","0x696d746f6b656e","0.02","120"
"1876","0xc05a07fc2991fbeacb2a28d29acf0986b91f484556e33e9c6366d08d1232e503","0x696d746f6b656e","0.99","5940"
"1877","0xbaee51030c4e5ff177d240663673e6fed5e312889fc1244005f1be2d4794c640","0x696d746f6b656e","2","12000"
"1878","0x270f786139a8d6c161df408c88c5677a94b1df063e5b3443e416a1fa6c55e641","0x696d746f6b656e","0.5","3000"
"1879","0xb0b885562c94a731d6cee5e66d24cbf5556ac6de2e0d1755b429a6d15a2d44ea","0x696d746f6b656e","1.18","7080"
"1880","0x2f2f57ab725ab2e93fe8b1d05742212fdef187fb91a17e2ba91140a314fcd186","0x696d746f6b656e","7.92","47520"
"1881","0x7199a55e0c5ee5b988b54083078aac25e00174f52a7a1b7ddf8b2c21bb4cb709","0x696d746f6b656e","1","6000"
"1883","0xf930f124eee43f53095d56b0b44dfa211ed9ec99b8d29ff562c1cd4adf4c585b","0x696d746f6b656e","0.998","5988"
"1884","0x0ac063eb65f9e30053d0f6c3aa9ee8b9ab065833a0c135e477faeebadd265364","0x696d746f6b656e","1","6000"
"1886","0x800ca8cdfe315f1099fd3b01a5ba25eed85860dbdfd052182bc3251c3a46dc34","0x696d746f6b656e","0.09","540"
"1887","0x3195cfba9598cc4b41935e7d894374b169be686a84053495775bf333321afbd1","0x696d746f6b656e","0.1","600"
"1888","0x5aa1807e0a9860f1c72919666384642bb8327808a889286f259a5bcdab46930e","0x696d746f6b656e","2","12000"
"1889","0x769fc8fd87b4272df9cfe291089ad442885eb72ad4ab41b95eeeb57cba2c1962","0x696d746f6b656e","0.96","5760"
"1890","0xce538197776cae43618dfcaf3a7176dec39a32b8ec8151456d65d34682b98a7a","0x696d746f6b656e","3","18000"
"1891","0xd3493d71b8d94db8301aadb0cad463e3403b5aee620a3fd6a3791494f35218d2","0x696d746f6b656e","2.0816","12489.6"
"1892","0x65debee569abad92ce783019ca013af9400b2aa716db530f60c80947c154d874","0x696d746f6b656e","0.04","240"
"1893","0xf234cf450257531d97fde4ecf5238aeb378f6bbcafb2414630d8fecdac29fe0e","0x696d746f6b656e","0.19","1140"
"1894","0xf6725da24ff7cb9ce6074409d6aab6fa53715d3b0a481af8157b1dc0e260fc68","0x696d746f6b656e","0.2","1200"
"1895","0xe9db9dd82951f0288bc8e68708ea21e1d01a4e56f35ab464e7fc55fe308febff","0x696d746f6b656e","0.01","60"
"1896","0x4b93e5371b3fc05bd34a7996ddc388b9daf56d814f60f37676a724a64790f9af","0x696d746f6b656e","5","30000"
"1898","0x44e6ff8611f2a3a9cdde1a396316ad493f641e46aeb99125283617d7d7ad4a4c","0x696d746f6b656e","1","6000"
"1899","0x73fa7a54876ea9f42017e656f0220dd1d214761f1a9e3b234ea7714653ac04c8","0x696d746f6b656e","3.2","19200"
"1900","0x78f3ef118107094d2f0a290c7bbe3ee56a333ee541a51193ca13b1206fb46e34","0x696d746f6b656e","0.7","4200"
"1901","0x77e7349c266934cc4be00287e8306b694c11f91871cd9e47f24a80a309a38f63","0x696d746f6b656e","2","12000"
"1902","0x8ebaece6daedd60e4a8e78b0ddae88634ced5d9083d84c242c2775210d4bafb9","0x696d746f6b656e","1.53","9180"
"1904","0xaaadf3aeca0f3075cb05f5f97a6de4a2f94b2b27b12206f2bd40c2942774c8cc","0x696d746f6b656e","1","6000"
"1905","0x76b17d3faf883dfd18cab45a72c3ecca62568b6ee9e70403598317f8d19c3d86","0x696d746f6b656e","1","6000"
"1906","0xf683d806ee9e29eb15923665b82a7bf998db791cb3fcc9abc9b6fa7e4e96b614","0x696d746f6b656e","0.69","4140"
"1907","0x293ca3f79d92278c523e2b32e2923344e4f2bdffa114a7d1cfbd46aade0014e8","0x696d746f6b656e","0.5","3000"
"1908","0x6631ab2fb612cb205f9d9b9a2acb4c45e2612956b3e8359a5fb695d73f178e96","0x696d746f6b656e","1","6000"
"1909","0x3a888690512f8b95d59d6a5ee6be347b1f72e9bc1a92b0ddb4edae2731d82eba","0x696d746f6b656e","1","6000"
"1910","0xe947338a70cd4e2925045d450d56b543f052c7902bc36ac1ff46f236dad3c480","0x696d746f6b656e","1","6000"
"1911","0xac9c6ca6d42ff427a8d6adac55f871ef0d1882861683d9a965f9e598689c1c21","0x696d746f6b656e","30","180000"
"1912","0xc655edd925cb133ef4ae4c999209a71a71bd96ee726f57c43cfe417c7a3948bb","0x696d746f6b656e","0.08","480"
"1913","0xd7659c3073c7c9c9388ad46275be27e7f89bb02196811cc4f0f791493b12a5bd","0x696d746f6b656e","4","24000"
"1914","0xfc0e52f9ef440074934b90b51ecf04ce87f308495fbe820d0c854257294c0753","0x696d746f6b656e","29.9","179400"
"1916","0xe4e05b65fea60e237aded059139dcb82ff6d4ea0aa6fa8cd9d2fa1f13ddfd1ae","0x696d746f6b656e","0.65","3900"
"1917","0x68dfb6d736e9daf40b53dc695d03fc6667dcf30c01eec415ab31f41a2b0c9bbd","0x696d746f6b656e","1","6000"
"1918","0x0524f2c0cf78a0ae271a5f263c1dbd359aee998d6c1edf416fbadea4081cea3b","0x696d746f6b656e","2.5","15000"
"1919","0x7a87db3ca417017589d277b40e7ec59f42c77441790b9c309759bde70ef56acd","0x696d746f6b656e","2","12000"
"1920","0xdfd0c8bb6a2047bb97dbfc237b1cb9b08cfb275209f65446d1f160902dd56161","0x696d746f6b656e","0.05","300"
"1921","0x83339ac2f01280e9b0b939322c8f1aa171a04cf7e588af38faa15202c24d7522","0x696d746f6b656e","2.53","15180.000000000002"
"1923","0xea8be8d07b0142326a896b70bc3279850d1511e929ce2666a7e2d4c6847721cd","0x696d746f6b656e","5.99","35940"
"1926","0x1230100ece7b4c7013ecbc684d74a1e7f47a8f75c9717ebf095cd71e43b44bbd","0x696d746f6b656e","3","18000"
"1927","0x5ae7ce1561cfdad2e2e039da772b543d50293ee913ede22536fbd23504f0ae54","0x696d746f6b656e","0.5","3000"
"1928","0x3f59245391cc083643ca61bf98d4932a0ff1de567da488f4cead9b7b658370f6","0x696d746f6b656e","0.5","3000"
"1929","0x54488600666e275841a22824e63fa142a4ce2ba3d3cd4992c4b9b2c8a88c8508","0x696d746f6b656e","0.08","480"
"1930","0xba5bb53c14938cd9d84f815ff39408539dc0379d8f775815351e03a14725064b","0x696d746f6b656e","0.2","1200"
"1931","0x7a3ba85cd3d0248daf980ee3d329088171e8ce19aee627381d49576c98acdb85","0x696d746f6b656e","10","60000"
"1932","0xfe7970a5f267f5c30446f569b702faba198ef06484e61be199d169810d29798c","0x696d746f6b656e","13.4","80400"
"1933","0x096a92685e13f0d66eda9471702d932715cb95b277eeba1c870e5e6e689b6008","0x696d746f6b656e","1.025","6150.000000000001"
"1934","0x9ceb58c5c3b505b90936fbaf131aa80f310f0b6142c078cd90b716bebb5a77cc","0x696d746f6b656e","0.7651","4590.599999999999"
"1935","0x7691c0dae894bfa6a34c5b1ce10eef59aee52493644d90f6d47e08f392e0d3bf","0x696d746f6b656e","0.011","66"
